YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF,NOTE
2016,3,SPAIN,LE,1079553.401,54268,False
2016,3,SWEDEN,ES,266992.666,23708,False
2016,3,SWITZERLAND,LS,428361.673,21440,False
2016,3,TÜRKIYE,LT,1045800.879,49461,False
2016,3,UNITED KINGDOM,EG,2740741.409,96295,True
2016,4,ALBANIA,LA,8313.7,840,False
2016,4,ARMENIA,UD,13457.421,646,False
2016,4,AUSTRIA,LO,197370.663,13904,False
2016,4,BELGIUM,EB,294373.968,11631,False
2016,4,BOSNIA AND HERZEGOVINA,LQ,6025.433,604,False
2016,4,BULGARIA,LB,36412.102,2559,False
2016,4,CANARY ISLANDS,GC,291822.775,14537,False
2016,4,CROATIA,LD,27312.986,3121,False
2016,4,CYPRUS,LC,69876.555,2719,False
2016,4,CZECHIA,LK,75359.236,6122,False
2016,4,DENMARK,EK,237837.841,15470,True
2016,4,FINLAND,EF,168156.303,9759,False
2016,4,FRANCE,LF,1703102.748,82134,False
2016,4,GEORGIA,UG,19515.373,1009,False
2016,4,GERMANY,ED,2408619.732,96089,False
2016,4,GREECE,LG,189094.502,15323,False
2016,4,HUNGARY,LH,62272.969,4358,False
2016,4,ICELAND,BI,27300.452,1843,False
2016,4,IRELAND,EI,205957.193,11148,False
2016,4,ITALY,LI,1031569.713,63226,False
2016,4,KOSOVO,BK,8121.181,657,False
2016,4,LATVIA,EV,28787.07,2848,False
2016,4,LITHUANIA,EY,25816.584,2283,False
2016,4,LUXEMBOURG,EL,114701.198,2800,False
2016,4,MALTA,LM,33865.948000000004,1857,False
2016,4,"MOLDOVA, REPUBLIC OF",LU,10372.451,801,False
2016,4,MONACO,LN,28.835,47,False
2016,4,MONTENEGRO,LY,6065.049,699,False
2016,4,NETHERLANDS,EH,892236.078,25669,False
2016,4,NORTH MACEDONIA,LW,8115.657,645,False
2016,4,NORWAY,EN,238984.793,33478,True
2016,4,POLAND,EP,169430.482,14755,False
2016,4,PORTUGAL,LP,320997.982,16209,True
2016,4,ROMANIA,LR,90234.487,6887,False
2016,4,SERBIA,LY,26959.097,2536,False
2016,4,SLOVAKIA,LZ,10180.325,1147,False
2016,4,SLOVENIA,LJ,7531.893,1248,False
2016,4,SPAIN,LE,1229220.534,62149,False
2016,4,SWEDEN,ES,255050.113,24578,False
2016,4,SWITZERLAND,LS,423851.717,20525,False
2016,4,TÜRKIYE,LT,1078637.647,51188,False
2016,4,UNITED KINGDOM,EG,2866744.379,100288,True
2016,5,ALBANIA,LA,8408.82,853,False
2016,5,ARMENIA,UD,14557.505,706,False
2016,5,AUSTRIA,LO,219068.018,14913,False
2016,5,BELGIUM,EB,346790.83,14889,False
2016,5,BOSNIA AND HERZEGOVINA,LQ,6529.859,647,False
2016,5,BULGARIA,LB,52988.402,3359,False
2016,5,CANARY ISLANDS,GC,245063.617,13516,False
2016,5,CROATIA,LD,48503.914,4829,False
2016,5,CYPRUS,LC,98625.164,3655,False
2016,5,CZECHIA,LK,90528.801,6711,False
2016,5,DENMARK,EK,249193.861,16858,True
2016,5,FINLAND,EF,183943.377,10203,False
2016,5,FRANCE,LF,1769005.149,88651,False
2016,5,GEORGIA,UG,23020.509,1209,False
2016,5,GERMANY,ED,2579277.021,101740,False
2016,5,GREECE,LG,371601.874,23625,False
2016,5,HUNGARY,LH,66530.548,4577,False
2016,5,ICELAND,BI,42463.028,2008,False
2016,5,IRELAND,EI,242264.982,12392,False
2016,5,ITALY,LI,1151841.948,70500,False
2016,5,KOSOVO,BK,8016.288,623,False
2016,5,LATVIA,EV,32020.739,3039,False
2016,5,LITHUANIA,EY,28248.343,2478,False
2016,5,LUXEMBOURG,EL,113876.49,2840,False
2016,5,MALTA,LM,37349.001,2086,False
2016,5,"MOLDOVA, REPUBLIC OF",LU,12864.163,959,False
2016,5,MONACO,LN,40.569,70,False
2016,5,MONTENEGRO,LY,8443.651,855,False
2016,5,NETHERLANDS,EH,950495.433,27663,False
2016,5,NORTH MACEDONIA,LW,8811.214,694,False
2016,5,NORWAY,EN,252715.966,33902,True
2016,5,POLAND,EP,197830.897,15948,False
2016,5,PORTUGAL,LP,351944.433,17743,True
2016,5,ROMANIA,LR,94078.476,7056,False
2016,5,SERBIA,LY,28380.197,2744,False
2016,5,SLOVAKIA,LZ,11158.044,1245,False
2016,5,SLOVENIA,LJ,8149.81,1374,False
2016,5,SPAIN,LE,1420620.355,72507,False
2016,5,SWEDEN,ES,269418.717,25589,False
2016,5,SWITZERLAND,LS,450278.581,21911,False
2016,5,TÜRKIYE,LT,1197812.21,56850,False
2016,5,UNITED KINGDOM,EG,3157258.784,111201,True
2016,6,ALBANIA,LA,9231.455,861,False
2016,6,ARMENIA,UD,14886.919,733,False
2016,6,AUSTRIA,LO,219460.242,15149,False
2016,6,BELGIUM,EB,342865.749,14960,False
2016,6,BOSNIA AND HERZEGOVINA,LQ,6849.860000000001,649,False
2016,6,BULGARIA,LB,95641.023,5473,False
2016,6,CANARY ISLANDS,GC,251045.137,13442,False
2016,6,CROATIA,LD,63106.213,5710,False
2016,6,CYPRUS,LC,104355.287,3803,False
2016,6,CZECHIA,LK,108551.163,7767,False
2016,6,DENMARK,EK,268200.884,17530,True
2016,6,FINLAND,EF,178331.787,9394,False
2016,6,FRANCE,LF,1809564.881,91479,False
2016,6,GEORGIA,UG,24338.422,1326,False
2016,6,GERMANY,ED,2586848.512,104336,False
2016,6,GREECE,LG,476630.567,28957,False
2016,6,HUNGARY,LH,70284.211,4780,False
2016,6,ICELAND,BI,57544.6,2315,False
2016,6,IRELAND,EI,271034.422,13029,False
2016,6,ITALY,LI,1222773.68,72158,False
2016,6,KOSOVO,BK,8625.852,672,False
2016,6,LATVIA,EV,35745.762,3151,False
2016,6,LITHUANIA,EY,28393.44,2460,False
2016,6,LUXEMBOURG,EL,113776.281,2949,False
2016,6,MALTA,LM,37844.173,2113,False
2016,6,"MOLDOVA, REPUBLIC OF",LU,13939.982,1048,False
2016,6,MONACO,LN,30.518,48,False
2016,6,MONTENEGRO,LY,18343.142,1423,False
2016,6,NETHERLANDS,EH,916924.048,26478,False
2016,6,NORTH MACEDONIA,LW,9047.108,730,False
2016,6,NORWAY,EN,270932.682,34467,True
2016,6,POLAND,EP,221721.23,17682,False
2016,6,PORTUGAL,LP,372051.718,18337,True
2016,6,ROMANIA,LR,100028.387,7510,False
2016,6,SERBIA,LY,31532.293,3011,False
2016,6,SLOVAKIA,LZ,16007.747,1641,False
2016,6,SLOVENIA,LJ,9434.754,1408,False
2016,6,SPAIN,LE,1502969.453,76010,False
2016,6,SWEDEN,ES,272449.857,24158,False
2016,6,SWITZERLAND,LS,455865.015,22086,False
2016,6,TÜRKIYE,LT,1168310.506,55617,False
2016,6,UNITED KINGDOM,EG,3203058.647,113550,True
2016,7,ALBANIA,LA,11223.878,1051,False
2016,7,ARMENIA,UD,18402.017,912,False
2016,7,AUSTRIA,LO,237122.103,15469,False
