YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF,NOTE
2024,4,KOSOVO,BK,14976.48504,1049,FALSE
2024,4,LATVIA,EV,33722.09834,2695,FALSE
2024,4,LITHUANIA,EY,35229.226,2635,FALSE
2024,4,LUXEMBOURG,EL,152618.5835,3111,FALSE
2024,4,MALTA,LM,45804.88388,2988,FALSE
2024,4,"MOLDOVA, REPUBLIC OF",LU,15991.77088,1081,FALSE
2024,4,MONACO,LN,31.13232,51,FALSE
2024,4,MONTENEGRO,LY,9659.281500000001,1004,FALSE
2024,4,NETHERLANDS,EH,851218.8642,26598,FALSE
2024,4,NORTH MACEDONIA,LW,13094.05988,1021,FALSE
2024,4,NORWAY,EN,222294.6093,28566,TRUE
2024,4,POLAND,EP,293407.59774,20158,FALSE
2024,4,PORTUGAL,LP,474772.06636,21365,TRUE
2024,4,ROMANIA,LR,116579.71722,8575,FALSE
2024,4,SERBIA,LY,43797.33292,3420,FALSE
2024,4,SLOVAKIA,LZ,10681.46918,1209,FALSE
2024,4,SLOVENIA,LJ,7825.97394,1092,FALSE
2024,4,SPAIN,LE,1599579.64856,79542,FALSE
2024,4,SWEDEN,ES,185958.75498,17004,FALSE
2024,4,SWITZERLAND,LS,463486.07548,19950,FALSE
2024,4,TÜRKIYE,LT,1521439.79652,57596,FALSE
2024,4,UNITED KINGDOM,EG,2895509.7487,94489,TRUE
2024,5,ALBANIA,LA,43242.73282,3090,FALSE
2024,5,ARMENIA,UD,36035.4716,1649,FALSE
2024,5,AUSTRIA,LO,244080.98742,14884,FALSE
2024,5,BELGIUM,EB,473993.88214,14267,FALSE
2024,5,BOSNIA AND HERZEGOVINA,LQ,10322.06056,969,FALSE
2024,5,BULGARIA,LB,61333.48134,3766,FALSE
2024,5,CANARY ISLANDS,GC,267874.73546,17998,FALSE
2024,5,CROATIA,LD,78125.54392,6923,FALSE
2024,5,CYPRUS,LC,102430.38208,4539,FALSE
2024,5,CZECHIA,LK,106374.2443,7075,FALSE
2024,5,DENMARK,EK,251254.5971,16106,TRUE
2024,5,ESTONIA,EE,21687.00146,2121,FALSE
2024,5,FINLAND,EF,185681.7119,8751,FALSE
2024,5,FRANCE,LF,1882291.7031,84001,FALSE
2024,5,GEORGIA,UG,57879.72778,2588,FALSE
2024,5,GERMANY,ED,2481255.34874,91601,FALSE
2024,5,GREECE,LG,547506.50854,31992,FALSE
2024,5,HUNGARY,LH,112941.17656,5942,FALSE
2024,5,ICELAND,BI,49089.40086,2172,FALSE
2024,5,IRELAND,EI,310090.57476,14324,FALSE
2024,5,ITALY,LI,1442375.43742,81393,FALSE
2024,5,KOSOVO,BK,15322.47736,1076,FALSE
2024,5,LATVIA,EV,38056.20546,3043,FALSE
2024,5,LITHUANIA,EY,41839.42408,3156,FALSE
2024,5,LUXEMBOURG,EL,165459.72936,3424,FALSE
2024,5,MALTA,LM,50230.03378,3377,FALSE
2024,5,"MOLDOVA, REPUBLIC OF",LU,22631.24022,1472,FALSE
2024,5,MONACO,LN,35.56896,61,FALSE
2024,5,MONTENEGRO,LY,12900.53954,1280,FALSE
2024,5,NETHERLANDS,EH,910168.74554,28989,FALSE
2024,5,NORTH MACEDONIA,LW,14226.8367,1082,FALSE
2024,5,NORWAY,EN,235281.47562,28814,TRUE
2024,5,POLAND,EP,359375.04032,23018,FALSE
2024,5,PORTUGAL,LP,507541.65084,23167,TRUE
2024,5,ROMANIA,LR,127445.31998,9093,FALSE
2024,5,SERBIA,LY,48620.28828,3842,FALSE
2024,5,SLOVAKIA,LZ,12024.23514,1249,FALSE
2024,5,SLOVENIA,LJ,8994.75014,1186,FALSE
2024,5,SPAIN,LE,1769209.50778,87577,FALSE
2024,5,SWEDEN,ES,203811.45786,18610,FALSE
2024,5,SWITZERLAND,LS,492410.78204,21518,FALSE
2024,5,TÜRKIYE,LT,1742352.34978,65006,FALSE
2024,5,UNITED KINGDOM,EG,3182224.78644,106122,TRUE
2024,6,ALBANIA,LA,47756.1286,3425,FALSE
2024,6,ARMENIA,UD,39297.02372,1816,FALSE
2024,6,AUSTRIA,LO,255062.51302,15362,FALSE
2024,6,BELGIUM,EB,461665.08112,13976,FALSE
2024,6,BOSNIA AND HERZEGOVINA,LQ,17332.97814,1168,FALSE
2024,6,BULGARIA,LB,78365.71362,4835,FALSE
2024,6,CANARY ISLANDS,GC,267461.46086,17720,FALSE
2024,6,CROATIA,LD,99312.3228,8627,FALSE
2024,6,CYPRUS,LC,109206.46474,4893,FALSE
2024,6,CZECHIA,LK,128563.44296,8503,FALSE
2024,6,DENMARK,EK,263714.89306,16361,TRUE
2024,6,ESTONIA,EE,19059.4219,1974,FALSE
2024,6,FINLAND,EF,185683.8949,8474,FALSE
2024,6,FRANCE,LF,1935876.23512,86991,FALSE
2024,6,GEORGIA,UG,67831.02302,2947,FALSE
2024,6,GERMANY,ED,2480760.39902,92336,FALSE
2024,6,GREECE,LG,687080.26978,40870,FALSE
2024,6,HUNGARY,LH,116041.61226,6141,FALSE
2024,6,ICELAND,BI,64700.7079,2395,FALSE
2024,6,IRELAND,EI,319588.6593,14091,FALSE
2024,6,ITALY,LI,1528894.24052,85780,FALSE
2024,6,KOSOVO,BK,16891.46716,1127,FALSE
2024,6,LATVIA,EV,39139.19108,3014,FALSE
2024,6,LIECHTENSTEIN,LS,1.01436,2,FALSE
2024,6,LITHUANIA,EY,39924.89724,2993,FALSE
2024,6,LUXEMBOURG,EL,161593.95784,3321,FALSE
2024,6,MALTA,LM,49756.7758,3397,FALSE
2024,6,"MOLDOVA, REPUBLIC OF",LU,26772.1502,1715,FALSE
2024,6,MONACO,LN,28.585359999999998,46,FALSE
2024,6,MONTENEGRO,LY,18133.83698,1627,FALSE
2024,6,NETHERLANDS,EH,889549.76882,28609,FALSE
2024,6,NORTH MACEDONIA,LW,14514.43932,1088,FALSE
2024,6,NORWAY,EN,257418.46558,28995,TRUE
2024,6,POLAND,EP,376994.57626,24181,FALSE
2024,6,PORTUGAL,LP,532489.4684,24273,TRUE
2024,6,ROMANIA,LR,140981.27082,9896,FALSE
2024,6,SERBIA,LY,52770.69286,4193,FALSE
2024,6,SLOVAKIA,LZ,22167.11138,1961,FALSE
2024,6,SLOVENIA,LJ,9773.37826,1235,FALSE
2024,6,SPAIN,LE,1834020.15248,89730,FALSE
2024,6,SWEDEN,ES,211710.41592,17914,FALSE
2024,6,SWITZERLAND,LS,496093.04462,21552,FALSE
2024,6,TÜRKIYE,LT,1896916.90894,71701,FALSE
2024,6,UNITED KINGDOM,EG,3228620.28198,106749,TRUE
2024,7,ALBANIA,LA,51001.38154,3662,FALSE
2024,7,ARMENIA,UD,46135.05516,2025,FALSE
2024,7,AUSTRIA,LO,273806.20268,15880,FALSE
2024,7,BELGIUM,EB,502893.86558,15150,FALSE
2024,7,BOSNIA AND HERZEGOVINA,LQ,21812.51886,1373,FALSE
2024,7,BULGARIA,LB,88627.49366,5778,FALSE
2024,7,CANARY ISLANDS,GC,289769.24794,19086,FALSE
2024,7,CROATIA,LD,118218.93696,10126,FALSE
2024,7,CYPRUS,LC,117062.11218,5306,FALSE
2024,7,CZECHIA,LK,139200.8319,8684,FALSE
2024,7,DENMARK,EK,291869.39682,16208,TRUE
2024,7,ESTONIA,EE,18425.16422,2039,FALSE
2024,7,FINLAND,EF,187167.19072,8076,FALSE
2024,7,FRANCE,LF,2101116.4877,90549,FALSE
2024,7,GEORGIA,UG,71624.31984,3280,FALSE
2024,7,GERMANY,ED,2580584.15084,93364,FALSE
2024,7,GREECE,LG,786179.60264,47403,FALSE
2024,7,HUNGARY,LH,125590.03914,6593,FALSE
2024,7,ICELAND,BI,69467.20482,2606,FALSE
2024,7,IRELAND,EI,332423.22984,14582,FALSE
2024,7,ITALY,LI,1633269.84666,92746,FALSE
2024,7,KOSOVO,BK,22316.04008,1511,FALSE
2024,7,LATVIA,EV,39226.9004,3219,FALSE
2024,7,LIECHTENSTEIN,LS,0.4582,1,FALSE
2024,7,LITHUANIA,EY,38732.48518,2921,FALSE
2024,7,LUXEMBOURG,EL,161040.74684,3317,FALSE
2024,7,MALTA,LM,53157.45418,3637,FALSE
2024,7,"MOLDOVA, REPUBLIC OF",LU,27981.28698,1778,FALSE
2024,7,MONACO,LN,40.1004,64,FALSE
2024,7,MONTENEGRO,LY,23402.03052,2094,FALSE
2024,7,NETHERLANDS,EH,940290.52898,29369,FALSE
2024,7,NORTH MACEDONIA,LW,16605.7526,1299,FALSE
2024,7,NORWAY,EN,279767.54944,27392,TRUE
2024,7,POLAND,EP,398914.77988,25251,FALSE
2024,7,PORTUGAL,LP,569076.23662,25905,TRUE
2024,7,ROMANIA,LR,150749.41202,10607,FALSE
2024,7,SERBIA,LY,58129.18476,4678,FALSE
2024,7,SLOVAKIA,LZ,27061.67502,2157,FALSE
2024,7,SLOVENIA,LJ,10279.59804,1346,FALSE
2024,7,SPAIN,LE,1967899.2203,96570,FALSE
2024,7,SWEDEN,ES,214454.39158,16126,FALSE
2024,7,SWITZERLAND,LS,526179.32154,22678,FALSE
2024,7,TÜRKIYE,LT,2019727.98612,75707,FALSE
2024,7,UNITED KINGDOM,EG,3356765.61202,111221,TRUE
